title,number,date,tweets
makeinindia,1.07817624123929E+018,2018-12-27 06:30:22,"b'With a coastline that stretches for 7,000 km, #NewIndia is looking towards a future energised by wind power.\xe2\x80\xa6 https://t.co/r2de5j9Hal'"
makeinindia,1.07817593926626E+018,2018-12-27 06:29:10,"b'The 4th container terminal has been started at JNPT since February 2018 with an additional capacity of 2,400,000 TE\xe2\x80\xa6 https://t.co/ejlIVEdV2C'"
makeinindia,1.07817574694479E+018,2018-12-27 06:28:24,b'Robust Risk Management System has reduced the rate of physical inspections of import consignments thereby streamlin\xe2\x80\xa6 https://t.co/4LjfIkHecl'
makeinindia,1.07817548326983E+018,2018-12-27 06:27:21,"b'In a five year span, beginning 2014-15, MNRE (Ministry of New and Renewable Energy) is targeting the development of\xe2\x80\xa6 https://t.co/LhwDSst0pl'"
makeinindia,1.07817522163338E+018,2018-12-27 06:26:19,b'Assistance of USD 34.6 million for 100 MW Grid Connected Solar PV Power Plants on Canal Banks and Canal Tops to be\xe2\x80\xa6 https://t.co/UZ7lm3rfHY'
makeinindia,1.07817209714524E+018,2018-12-27 06:13:54,b'RT @DIPPGOI: Ministry of New &amp
makeinindia,1.07817208782977E+018,2018-12-27 06:13:51,"b'RT @DIPPGOI: To boost the performance and ranking of UTs in implementing Business Reform Action Plan 2019, DIPP has conducted series of Wor\xe2\x80\xa6'"
makeinindia,1.07817208246937E+018,2018-12-27 06:13:50,b'RT @DIPPGOI: DIPP is conducting Regional Workshops including North-eastern region for BRAP 2019 for all States across India including North\xe2\x80\xa6'
makeinindia,1.07817207742781E+018,2018-12-27 06:13:49,"b'RT @DIPPGOI: DIPP conducted a regional Workshop for 7 North East States in Guwahati on December 17, 2018, to discuss streamlining of proces\xe2\x80\xa6'"
makeinindia,1.07817206326788E+018,2018-12-27 06:13:46,"b'RT @DIPPGOI: As part of its exercise towards improving the doing business environment across the States and UTs, DIPP organised a day long\xe2\x80\xa6'"
makeinindia,1.0781720533106E+018,2018-12-27 06:13:43,"b'RT @DIPPGOI: While 100% FDI under automatic route is permitted in marketplace model of e-commerce, FDI is not permitted in inventory-based\xe2\x80\xa6'"
makeinindia,1.07817204818515E+018,2018-12-27 06:13:42,b'RT @DIPPGOI: E-commerce entities providing marketplace CANNOT exercise ownership or control over the inventory i.e. goods purported to be s\xe2\x80\xa6'
makeinindia,1.0781720395869E+018,2018-12-27 06:13:40,b'RT @DIPPGOI: Inventory of a vendor will be deemed to be controlled by e-commerce marketplace entity if more than 25% of purchases of such v\xe2\x80\xa6'
makeinindia,1.07817203506956E+018,2018-12-27 06:13:39,"b'RT @DIPPGOI: Entity having equity participation by e-commerce marketplace entity or its group companies, or having control on its inventory\xe2\x80\xa6'"
makeinindia,1.07817202642088E+018,2018-12-27 06:13:37,b'RT @DIPPGOI: Services provided by e-commerce marketplace entity or other entities in which e-commerce marketplace entity has direct or indi\xe2\x80\xa6'
makeinindia,1.07817202181134E+018,2018-12-27 06:13:36,"b""RT @CIPAM_India: #KnowYourGI : \xe0\xa4\x86\xe0\xa4\x87\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xad\xe0\xa5\x8c\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\x89\xe0\xa4\xaa\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xa8 '\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa4\xbe \xe0\xa4\xa1\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe' \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xb8 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 #GisofIndia #WahGI #Humar\xe2\x80\xa6"""
makeinindia,1.07817200767244E+018,2018-12-27 06:13:32,"b""RT @CIPAM_India: #KnowYourGI : \xe0\xa4\x86\xe0\xa4\x87\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xad\xe0\xa5\x8c\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\x89\xe0\xa4\xaa\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xa8 '\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa4\xbe \xe0\xa4\xa1\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe' \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xb8 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 #GisofIndia #WahGI #Humar\xe2\x80\xa6"""
makeinindia,1.07817199614219E+018,2018-12-27 06:13:30,"b'RT @DoC_GoI: For smoother &amp; fast track functioning, #AgriExportPolicy2018 has been categorised into 2 key elements - Strategic &amp; Operationa\xe2\x80\xa6'"
makeinindia,1.07817197996899E+018,2018-12-27 06:13:26,b'RT @CIPAM_India: CIPAM organised another 2 day Workshop on Enforcement of Intellectual Property Rights at Puducherry Police Training School\xe2\x80\xa6'
makeinindia,1.07817195682064E+018,2018-12-27 06:13:20,b'RT @DIPPGOI: Providing services to any vendor on such terms which are not made available to other vendors in similar circumstances will be\xe2\x80\xa6'
makeinindia,1.07817192859716E+018,2018-12-27 06:13:13,b'RT @DIPPGOI: Any cash back provided by group companies of marketplace entity to buyers has to be fair and non-discriminatory.  #MakeinIndia\xe2\x80\xa6'
makeinindia,1.07817191719705E+018,2018-12-27 06:13:11,"b'RT @DIPPGOI: E-commerce marketplace entity has to furnish a certificate along with report of statutory auditor to RBI, confirming complianc\xe2\x80\xa6'"
makeinindia,1.07817191189121E+018,2018-12-27 06:13:09,b'RT @DIPPGOI: E-commerce marketplace entity cannot mandate any seller to sell any product exclusively on its platform only. #MakeinIndia #Ne\xe2\x80\xa6'
makeinindia,1.07817186777559E+018,2018-12-27 06:12:59,"b'RT @DIPPGOI: DIPP celebrated Swachhata Pakhwada from Nov 1, 2018, to Nov 15, 2018. Various activities associated with the cleaning of the p\xe2\x80\xa6'"
makeinindia,1.0781718592066E+018,2018-12-27 06:12:57,"b'RT @DIPPGOI: Apart from this, 2 new competitive initiatives were also undertaken to promote Swachhata. The first initiative was Swachhata A\xe2\x80\xa6'"
makeinindia,1.07817185068376E+018,2018-12-27 06:12:55,"b'RT @DIPPGOI: A Committee headed by Mr. S.S. Gupta, SDO, along with Mr. Anup Kumar &amp; Mr. Binod Kumar, US, visited each &amp; every room in Udyog\xe2\x80\xa6'"
makeinindia,1.0781718423455E+018,2018-12-27 06:12:53,"b'RT @DIPPGOI: After the recommendations of the Committee headed by Mr. S.S Gupta along with other members, O&amp;M Section was presented with th\xe2\x80\xa6'"
makeinindia,1.07817183405336E+018,2018-12-27 06:12:51,"b'RT @DIPPGOI: E-II Section was presented with the First Consolation Prize of Rs.1000, E-I Section with Second Consolation prize of Rs.500 &amp;\xe2\x80\xa6'"
makeinindia,1.0781718256312E+018,2018-12-27 06:12:49,"b'RT @DIPPGOI: The second initiative, \xe2\x80\x98Swachch Bharat Grand Challenge\xe2\x80\x99, was organised to invite &amp; reward innovative solutions from DIPP Recog\xe2\x80\xa6'"
makeinindia,1.07817181586685E+018,2018-12-27 06:12:47,"b'RT @DIPPGOI: Under Industrial Infrastructure Upgradation Scheme (IIUS) of DIPP, infrastructure development of 30 industrial clusters have b\xe2\x80\xa6'"
makeinindia,1.0781718076544E+018,2018-12-27 06:12:45,"b'RT @DIPPGOI: Under Industrial Infrastructure Upgradation Scheme (#IIUS), projects sanctioned to upgrade infrastructure in existing #Industr\xe2\x80\xa6'"
makeinindia,1.07817179979847E+018,2018-12-27 06:12:43,"b'RT @DIPPGOI: Under Industrial Infrastructure Upgradation Scheme (#IIUS), #GreenfieldProjects also undertaken in backward areas. #NewIndia @\xe2\x80\xa6'"
makeinindia,1.07817179475269E+018,2018-12-27 06:12:41,"b'RT @DIPPGOI: Over the last four years, central assistance amounting to Rs. 314 crore given to State Implementation Agencies under Industria\xe2\x80\xa6'"
makeinindia,1.07817179024384E+018,2018-12-27 06:12:40,b'RT @DIPPGOI: Development of infrastructure in projects under Industrial Infrastructure Upgradation Scheme (#IIUS) is being monitored throug\xe2\x80\xa6'
makeinindia,1.078171599856E+018,2018-12-27 06:11:55,b'RT @CNBCYoungTurks: Some highlights from the #StartupIndia Global VC Summit organised by @DIPPGOI - Tune in tomorrow at 11 am for the full\xe2\x80\xa6'
makeinindia,1.07817157510957E+018,2018-12-27 06:11:49,"b'RT @DIPPGOI: With an aim to provide clarity to #FDI policy on e-commerce sector, Department of Industrial Policy &amp; Promotion issues Press N\xe2\x80\xa6'"
makeinindia,1.07817156571443E+018,2018-12-27 06:11:47,"b'RT @startupindia: DIPP Recognized Startup, EF Polymer being felicitated by Secretary, DIPP, Shri Ramesh Abhishek on winning 2nd Prize in th\xe2\x80\xa6'"
makeinindia,1.0781715564114E+018,2018-12-27 06:11:45,b'RT @startupindia: DIPP Recognized Startup Naturesani Private Limited is awarded 2nd prize in the Sanitation category of #SwachchBharatGrand\xe2\x80\xa6'
makeinindia,1.07817154892038E+018,2018-12-27 06:11:43,b'RT @startupindia: Maclec Technical project laboratory private limited won the 1st prize in the Air Management category of #SwachchBharatGra\xe2\x80\xa6'
makeinindia,1.07817153817457E+018,2018-12-27 06:11:40,"b'RT @startupindia: DIPP Recognized startup, Sanshodhan an e-waste exchange, working for digitization in waste management sector is awarded 1\xe2\x80\xa6'"
makeinindia,1.07817152939586E+018,2018-12-27 06:11:38,"b'RT @DIPPGOI: The \xe2\x80\x98Swachch Bharat Grant Challenge\xe2\x80\x99 focused on four broad areas i.e Sanitation, Waste Management, Water &amp; Wastewater Manageme\xe2\x80\xa6'"
makeinindia,1.07817152336029E+018,2018-12-27 06:11:37,"b'RT @startupindia: DIPP Recognized Startup, Small Spark Concept Technologies Private Limited, won the 2nd prize in the Air Management catego\xe2\x80\xa6'"
makeinindia,1.07817151311783E+018,2018-12-27 06:11:34,b'RT @DIPPGOI: Japan International Cooperation Agency (JICA) has agreed to comply with PPP-MII Order 2017 in modified STEP loan from JICA for\xe2\x80\xa6'
makeinindia,1.07817150493887E+018,2018-12-27 06:11:32,"b'RT @DIPPGOI: Public Procurement (Preference to Make in India) Order 2017 is applicable to the procurement made by States and Local Bodies,\xe2\x80\xa6'"
makeinindia,1.07817149686905E+018,2018-12-27 06:11:30,"b'RT @DLDSLDB: With over 12 million containers now tagged and de-tagged, the #LDB project has brought exemplary change in the Indian logistic\xe2\x80\xa6'"
makeinindia,1.07817148838821E+018,2018-12-27 06:11:28,b'RT @rabhishek1982: Great work being done by Avny ! Congrats !! https://t.co/CFEaTE534E'
makeinindia,1.07817147668191E+018,2018-12-27 06:11:26,b'RT @DIPPGOI: Department of Telecommunication notifies that PPP-MII Order 2017 is applicable to procurement made by States and local bodies\xe2\x80\xa6'
makeinindia,1.0778715241057E+018,2018-12-26 10:19:31,"b'RT @cgiguangzhou: #MakeinIndia Seminar in Guangzhou \n\nTremendous response to the Investment Promotion Seminar, focusing Leather &amp; Footwear\xe2\x80\xa6'"
makeinindia,1.07743761103427E+018,2018-12-25 05:35:18,"b'RT @sureshpprabhu: New paradigm in development,Dist led growth.6 dists in 5 states https://t.co/MqgTUTl0Gc inst baseline studies done,9 mon\xe2\x80\xa6'"
makeinindia,1.07743759098123E+018,2018-12-25 05:35:14,b'RT @iiccdwarka: About 22950 MT of Structural Steel being procured for #IICCDwarka from #Indian #Steel manufactures giving fillip to @makein\xe2\x80\xa6'
makeinindia,1.07715318452156E+018,2018-12-24 10:45:06,"b'The iCAS is available to domestic STB manufacturers at  USD 0.5 per license for a period of 3 years, against market\xe2\x80\xa6 https://t.co/dClDkrp6Yj'"
makeinindia,1.07714563992085E+018,2018-12-24 10:15:07,"b'The production value of Light Emitting Diode (LED) Products has gone up from INR 7,134 crore in 2016-17 to INR 9,63\xe2\x80\xa6 https://t.co/l8Y27WJZUa'"
makeinindia,1.07713808474618E+018,2018-12-24 09:45:06,b'This centre  will offer assistance and support during prototyping and commercialization of products that are concep\xe2\x80\xa6 https://t.co/FKi92RnnAO'
makeinindia,1.0771305433163E+018,2018-12-24 09:15:08,"b'NCETIS has initiated 18 Tech. Development Projects, so far.  Developed, Explosive Detector Technology has crossed a\xe2\x80\xa6 https://t.co/CwT7nSe7KY'"
makeinindia,1.07712298476947E+018,2018-12-24 08:45:06,b'Doordarshan contributes to the Make-In-India initiative by adopting the iCAS for its FREE DISH DTH platform\xe2\x80\xa6 https://t.co/IRbUFcfYpE'
makeinindia,1.07710933392049E+018,2018-12-24 07:50:51,"b'The iCAS is available to domestic STB manufacturers at USD 0.5 per license for a period of 3 years, against market\xe2\x80\xa6 https://t.co/ozabbymMw8'"
makeinindia,1.07678056924E+018,2018-12-23 10:04:27,"b'RT @DIPPGOI: The Govt. of Himachal Pradesh was presented with the award for being an ""Aspiring Leader"" &amp; sharing their experience towards b\xe2\x80\xa6'"
makeinindia,1.07678055108703E+018,2018-12-23 10:04:23,"b""RT @DIPPGOI: Mr. Umesh Sah, Director, Dept. of Industries, Jharkhand, shared his State's experience with Hackathons and assured of an even\xe2\x80\xa6"""
makeinindia,1.07678052374851E+018,2018-12-23 10:04:17,"b'RT @DIPPGOI: Mr. Ravindra Prasad, Director, Dept. of Industries, Bihar, congratulated all the States for their efforts to promote Startups\xe2\x80\xa6'"
makeinindia,1.07678051293563E+018,2018-12-23 10:04:14,"b'RT @DIPPGOI: The production of Consumer Durables increased by 17.6 per cent, as per Use-based Classification of IIP, for the month of Octob\xe2\x80\xa6'"
makeinindia,1.07678048675474E+018,2018-12-23 10:04:08,b'RT @CMOGuj: Gujarat Govt\xe2\x80\x99s consistent efforts and iconic initiatives for supporting start-ups are recognized at national level - Gujarat ha\xe2\x80\xa6'
makeinindia,1.07678046897927E+018,2018-12-23 10:04:04,"b'RT @DIPPGOI: As one of its kind system of effective decision making, Industrial Information System (#IIS) has mapped &amp; recorded data for ov\xe2\x80\xa6'"
makeinindia,1.07678045329682E+018,2018-12-23 10:04:00,"b'RT @dmicdc: A glimpse into the construction progress @auriccity. \n#StateOfTheArt #AuricHall , #FutureProof #RoadsandServices nearly complet\xe2\x80\xa6'"
makeinindia,1.07678043275316E+018,2018-12-23 10:03:55,"b'RT @CIPAM_India: Deliberating on the importance of protecting #IntellectualProperty, Mr. @Sureshpprabhu said that protection of IP is a key\xe2\x80\xa6'"
makeinindia,1.07678041421844E+018,2018-12-23 10:03:51,"b""RT @DIPPGOI: At the States' Startup Rankings 2018 event today, Additional Secretary, DIPP, Mr. @atul1chaturvedi, gave a special address. He\xe2\x80\xa6"""
makeinindia,1.07678040267153E+018,2018-12-23 10:03:48,"b'RT @DIPPGOI: Additional Secretary, DIPP, Mr. @atul1chaturvedi, said that 27 states &amp; 3 Union Territories participated in the #StatesStartup\xe2\x80\xa6'"
makeinindia,1.07678039405643E+018,2018-12-23 10:03:46,"b'RT @DIPPGOI: Additional Secretary, DIPP, Mr. @atul1chaturvedi, said that it was overwhelming to see different states pair up and mentor eac\xe2\x80\xa6'"
makeinindia,1.07678038626341E+018,2018-12-23 10:03:44,"b""RT @DIPPGOI: Talking about the #StatesStartupRankings2018 report, Additional Secretary, DIPP, Mr. @atul1chaturvedi, said that it's a compre\xe2\x80\xa6"""
makeinindia,1.07678037495556E+018,2018-12-23 10:03:41,"b'RT @DIPPGOI: Talking about the Startup frame work in the country, Mr. @rabhishek1982, Secretary, DIPP, said that GoI is learning from the f\xe2\x80\xa6'"
makeinindia,1.0767803632829E+018,2018-12-23 10:03:38,"b""RT @DIPPGOI: Secretary, DIPP, Mr. @rabhishek1982 said that over the next 5-10 years, India's Startup Ecosystem will play a major role in  t\xe2\x80\xa6"""
makeinindia,1.07678033453086E+018,2018-12-23 10:03:32,"b'RT @DIPPGOI: Talking about the importance of startups, Mr. @rabhishek1982, Secretary, DIPP said that Startups are important for the society\xe2\x80\xa6'"
makeinindia,1.07678032402418E+018,2018-12-23 10:03:29,"b'RT @DIPPGOI: Mr. @rabhishek1982, Secretary, DIPP, further added that startup ranking framework has identified priorities for the states, wh\xe2\x80\xa6'"
makeinindia,1.07678029799014E+018,2018-12-23 10:03:23,"b""RT @CIPAM_India: #KnowYourGI : \xe0\xa4\x86\xe0\xa4\x87\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x93\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xad\xe0\xa5\x82\xe0\xa4\x97\xe0\xa5\x8c\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\x89\xe0\xa4\xaa\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xa8 '\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb2\xe0\xa5\x82\xe0\xa4\xae \xe0\xa4\xab\xe0\xa5\x88\xe0\xa4\xac\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\x95' \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xb8 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 #GisofIndia #Wah\xe2\x80\xa6"""
makeinindia,1.07678028929115E+018,2018-12-23 10:03:21,"b'RT @DIPPGOI: As per Use-based Classification of IIP, Infrastructure/ Construction goods sector production increased by 8.7 per cent in Octo\xe2\x80\xa6'"
makeinindia,1.07678028224048E+018,2018-12-23 10:03:19,"b'RT @DIPPGOI: The production of Consumer Non-Durables increased by 7.9 per cent in October 2018, as per Use-based Classification of IIP. #Ma\xe2\x80\xa6'"
makeinindia,1.07678027201057E+018,2018-12-23 10:03:17,"b'RT @DIPPGOI: As per Index of eight Core Industries (ICI), Cement production was 190.9 million tonnes during April-October 2018 as compared\xe2\x80\xa6'"
makeinindia,1.07678026425116E+018,2018-12-23 10:03:15,"b'RT @DIPPGOI: NCAER and IIM Lucknow, the agencies roped in to formulate the district development plans for the 6 districts, have submitted t\xe2\x80\xa6'"
makeinindia,1.07678024752422E+018,2018-12-23 10:03:11,"b'RT @DIPPGOI: As per Index of eight Core Industries, the production of Electricity was 121.9 billion units in October, 2018 against 119.1 bi\xe2\x80\xa6'"
